index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
814,55850,2017-05-17 16:29:34,Stray,0,C1705290,981020021835002,Rebel,Domestic Short Hair,Buff,Cat,1 year 7 months.,Male,Lobby,2017-05-23 00:00:00,Foster,0.0,2017-06-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
815,55850,2017-05-17 16:29:34,Stray,0,C1705290,981020021835002,Rebel,Domestic Short Hair,Buff,Cat,1 year 7 months.,Male,Lobby,2017-06-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
816,55852,2017-05-18 09:44:02,Marriage/Relationship split,0,R1705285,,Milkshake,Rat,Cream,Rat,3 years 4 months.,Male,Lobby,2017-05-20 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
817,55854,2017-05-18 13:51:30,Stray,1,C1705292,981020021046869,Kitty Bob,Domestic Short Hair,Grey and White,Cat,2 years 8 months.,Male,Adoptable Cat Big Colony,2017-06-01 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
818,55856,2017-05-19 09:29:58,Stray,0,D1705293,,Beatle,Basset Hound/Jack Russell Terrier,Tricolour,Dog,11 years 6 months.,Female,Shelter,2017-05-19 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
819,55857,2017-05-19 09:33:06,Stray,0,D1705294,981020019640503,Bailey,Jack Russell Terrier,White and Black,Dog,1 year 10 months.,Female,Shelter,2017-05-19 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
820,55859,2017-05-19 12:01:44,Landlord issues,0,C1705289,982000407824783,Peaches,Domestic Short Hair,Calico,Cat,2 years 6 months.,Female,Adoptable Cat Middle Colony,2017-06-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
821,55862,2017-05-19 16:15:40,Rabies Monitoring,0,D1705007,,Abel,Pitbull,White,Dog,5 years 6 months.,Male,Stray Dogs Beta,2017-05-30 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
822,55863,2017-05-19 17:28:05,Abandoned,0,D1705081,981020021832879,Izzi,Chihuahua/Pug,Fawn,Dog,2 years 6 months.,Female,Adoptable Dogs,2017-05-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
823,55865,2017-05-20 11:27:53,Stray,0,D1705295,4B02554048,Scooty,Chihuahua,Apricot,Dog,14 years 4 months.,Male,Dog room A,2017-05-20 00:00:00,Reclaimed,0.0,2018-04-13 00:00:00,Stray,,Court Order/ Legal,0,0,0
824,55865,2017-05-20 11:27:53,Stray,0,D1705295,4B02554048,Scooty,Chihuahua,Apricot,Dog,14 years 4 months.,Male,Dog room A,2018-04-16 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
825,55866,2017-05-20 13:41:28,Unsuitable Accommodation,0,D1705296,991001000656887,Ryder,"Labrador Retriever/Poodle, Standard",Golden,Dog,2 years 3 months.,Male,Adoptable Dogs,2017-05-23 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
826,55867,2017-05-20 13:58:26,Incompatible with owner lifestyle,0,D1705297,982000356187053,Abbi,Boxer/Pitbull,White and Tan,Dog,4 years 7 months.,Female,Adoptable Dogs,2017-05-23 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
827,55868,2017-05-20 14:29:25,Incompatible with owner lifestyle,0,G1705298,,Nibbles,American Short hair,"Brown, Black and White",Guinea Pig,2 years 6 months.,Male,Lobby,2017-05-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
828,55869,2017-05-20 14:29:25,Incompatible with owner lifestyle,0,G1705299,,Numchuk,American Crested,"Brown, Black and White",Guinea Pig,2 years 6 months.,Female,Lobby,2017-05-26 00:00:00,Foster,0.0,2017-06-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
829,55869,2017-05-20 14:29:25,Incompatible with owner lifestyle,0,G1705299,,Numchuk,American Crested,"Brown, Black and White",Guinea Pig,2 years 6 months.,Female,Lobby,2017-06-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
830,55870,2017-05-20 14:29:25,Incompatible with owner lifestyle,0,G1705300,,Trix,American Crested,"Brown, Black and White",Guinea Pig,1 year 9 months.,Female,Lobby,2017-05-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
831,55871,2017-05-20 14:29:25,Incompatible with owner lifestyle,0,G1705301,,Honeybunches,American Crested,"Brown, Black and White",Guinea Pig,1 year 9 months.,Female,Lobby,2017-05-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
832,55872,2017-05-20 14:29:25,Incompatible with owner lifestyle,0,G1705302,,Remington,American Crested,Tan and White,Guinea Pig,1 year 9 months.,Male,Lobby,2017-05-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
833,55874,2017-05-20 14:47:34,Stray,0,D1705298,,Bullet,Pit Bull Terrier,Tan and White,Dog,2 years 7 months.,Male,Stray Dogs Beta,2017-05-20 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
834,55875,2017-05-20 15:37:55,Stray,0,D1705299,981020021854587,Dario,Pit Bull Terrier,Black merle,Dog,4 years 1 month.,Male,Adoptable Dogs,2017-06-19 00:00:00,Adoption,0.0,2017-08-20 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
835,55875,2017-05-20 15:37:55,Stray,0,D1705299,981020021854587,Dario,Pit Bull Terrier,Black merle,Dog,4 years 1 month.,Male,Adoptable Dogs,2017-09-30 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
836,55876,2017-05-20 16:11:38,Landlord issues,0,C1705303,981020021851851,Tora,Domestic Short Hair,Grey and black,Cat,5 years 6 months.,Female,Adoptable Cat Glass Colony,2017-06-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
837,55877,2017-05-20 16:11:38,Landlord issues,0,C1705304,981020021529165,Leah,Domestic Short Hair,Brown and Black,Cat,6 years 6 months.,Female,Adoptable Cat Middle Colony,2017-06-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
838,55878,2017-05-20 16:11:38,Landlord issues,0,C1705305,981020021493340,Zoie,Domestic Short Hair,Black and White,Cat,4 years 6 months.,Female,Special Care Cats,2017-06-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
839,55880,2017-05-20 16:43:34,Stray,0,C1705300,981020021858240,Cash,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Lobby,2017-05-23 00:00:00,Foster,0.0,2017-06-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
840,55880,2017-05-20 16:43:34,Stray,0,C1705300,981020021858240,Cash,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Lobby,2017-06-23 00:00:00,Transfer,0.0,,Stray,,Court Order/ Legal,0,0,0
841,55881,2017-05-20 16:43:34,Stray,0,C1705301,981020021799110,Willie,Domestic Short Hair,Grey,Cat,1 year 7 months.,Male,Special Care Cats,2017-05-23 00:00:00,Foster,0.0,2017-06-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
842,55881,2017-05-20 16:43:34,Stray,0,C1705301,981020021799110,Willie,Domestic Short Hair,Grey,Cat,1 year 7 months.,Male,Special Care Cats,2017-07-08 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
843,55882,2017-05-20 16:43:34,Stray,0,C1705302,,Waylon,Domestic Short Hair,Black and Brown,Cat,9 weeks.,Male,Feline Nursery,2017-05-23 00:00:00,Foster,0.0,2017-06-12 00:00:00,Stray,2017-06-10 00:00:00,Died in care,0,0,0
844,55884,2017-05-21 13:15:42,Unsuitable Accommodation,0,R1705306,,Nexus,Standard,Black and White,Rat,3 years 6 months.,Female,Lobby,2017-05-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
845,55886,2017-05-21 13:19:55,Unsuitable Accommodation,0,R1705308,,Stubs,Standard,Tan,Rat,3 years 6 months.,Female,Lobby,2017-05-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
846,55887,2017-05-21 13:21:46,Unsuitable Accommodation,0,R1705309,,Pickles,Standard,Black,Rat,3 years 6 months.,Female,Lobby,2017-05-22 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
847,55888,2017-05-21 13:27:41,Stray,0,D1705303,982000363890730,Blue,Pitbull,Grey,Dog,4 years 2 months.,Male,Adoptable Dogs,2017-06-16 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
848,55889,2017-05-21 13:43:05,Stray,0,D1705304,982000409236736,Mabel,Great Pyrenees/Hound,White and Tan,Dog,3 years 0 months.,Female,Adoptable Dogs,2017-05-25 00:00:00,Reclaimed,0.0,2017-10-16 00:00:00,Stray,,Court Order/ Legal,0,0,0
849,55889,2017-05-21 13:43:05,Stray,0,D1705304,982000409236736,Mabel,Great Pyrenees/Hound,White and Tan,Dog,3 years 0 months.,Female,Adoptable Dogs,2017-11-21 00:00:00,Foster,0.0,2017-12-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
850,55889,2017-05-21 13:43:05,Stray,0,D1705304,982000409236736,Mabel,Great Pyrenees/Hound,White and Tan,Dog,3 years 0 months.,Female,Adoptable Dogs,2017-12-09 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
851,55892,2017-05-22 11:17:57,Stray,0,D1705305,,Bindi,Australian Cattle Dog,Grey and White,Dog,8 years 6 months.,Female,Stray Dogs Beta,2017-05-23 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
852,55893,2017-05-22 11:22:23,Stray,0,D1705306,,Ladybird,Beagle/Australian Shepherd,Tricolour,Dog,13 years 5 months.,Female,Stray Dogs Beta,2017-05-23 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
853,55894,2017-05-22 12:03:01,Incompatible with owner lifestyle,0,D1705310,981020021834469,Dude,Australian Shepherd/Hound,Chocolate,Dog,1 year 7 months.,Male,Adoptable Dogs,2017-05-26 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
854,55895,2017-05-22 12:03:01,Incompatible with owner lifestyle,0,D1705311,981020021839825,Walter,Australian Shepherd/Hound,Red merle,Dog,1 year 7 months.,Male,Adoptable Dogs,2017-05-27 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
855,55896,2017-05-22 12:03:01,Incompatible with owner lifestyle,0,D1705312,981020021853334,Donny,Australian Shepherd/Hound,Chocolate,Dog,1 year 7 months.,Male,Adoptable Dogs,2017-05-30 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
856,55897,2017-05-22 12:18:54,Stray,0,D1705307,,Dora,Corgi/Chihuahua,Black and Tan,Dog,5 years 5 months.,Female,Stray Dogs Theta,2017-05-22 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
857,55898,2017-05-22 14:56:58,Stray,0,D1705308,981020021525608,Trooper,Hound,Black,Dog,1 year 9 months.,Male,Adoptable Dogs,2017-05-31 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
858,55899,2017-05-22 15:22:43,Stray,0,G1705309,,gerbil,Gerbil,Grey,Gerbil,31 years 6 months.,Unknown,Shelter,2017-05-22 00:00:00,Released To Wild,0.0,,Stray,,Court Order/ Legal,0,0,0
859,55900,2017-05-22 15:27:47,Stray,0,C1705310,981020021838457,Mrs. Daisy,Siamese/Snowshoe,Lilac Point,Cat,2 years 11 months.,Female,Adoptable Cat Kennels,2017-06-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
860,55901,2017-05-22 15:32:31,Stray,0,C1705311,,Megan,Domestic Short Hair,Torbie,Cat,2 years 10 months.,Female,Feline Nursery,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
861,55902,2017-05-22 15:39:58,Stray,0,C1705312,981020021848665,Dave,Domestic Short Hair,Black,Cat,5 years 6 months.,Male,Adoptable Cat Big Colony,2017-08-27 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
862,55903,2017-05-22 16:29:44,Incompatible with owner lifestyle,0,D1705313,985121006951858,Charlie,Pomeranian,Cream,Dog,9 years 0 months.,Male,Adoptable Dogs,2017-05-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
863,55907,2017-05-23 12:24:20,Stray,0,C1705313,981020021521158,Mini Me,Domestic Short Hair,Grey,Cat,2 years 10 months.,Male,Adoptable Cat Glass Colony,2017-06-11 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
864,55908,2017-05-23 12:35:49,Stray,0,C1705315,,Mason,Domestic Short Hair,Black,Cat,4 weeks.,Male,Feline Nursery,2017-05-31 00:00:00,Foster,0.0,2017-06-04 00:00:00,Stray,2017-06-04 00:00:00,Died in care,0,0,0
865,55909,2017-05-23 12:35:49,Stray,0,C1705316,,Nalgene,Domestic Short Hair,Grey,Cat,4 weeks.,Female,Feline Nursery,2017-05-31 00:00:00,Foster,0.0,2017-06-01 00:00:00,Stray,2017-06-01 00:00:00,Died in care,0,0,0
866,55910,2017-05-23 12:35:49,Stray,0,C1705317,981020021060538,Minnie,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Office,2017-05-31 00:00:00,Foster,0.0,2017-07-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
867,55910,2017-05-23 12:35:49,Stray,0,C1705317,981020021060538,Minnie,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Office,2017-07-06 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
868,55911,2017-05-23 12:35:49,Stray,0,C1705318,981020021018586,Millie,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Office,2017-05-31 00:00:00,Foster,0.0,2017-07-05 00:00:00,Stray,,Court Order/ Legal,0,0,0
869,55911,2017-05-23 12:35:49,Stray,0,C1705318,981020021018586,Millie,Domestic Short Hair,Grey,Cat,1 year 6 months.,Female,Office,2017-07-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
870,55912,2017-05-23 12:35:49,Stray,0,C1705319,981020021854774,Mouse,Domestic Short Hair,Grey,Cat,1 year 6 months.,Male,Lobby,2017-05-31 00:00:00,Foster,0.0,2017-08-19 00:00:00,Stray,,Court Order/ Legal,0,0,0
871,55912,2017-05-23 12:35:49,Stray,0,C1705319,981020021854774,Mouse,Domestic Short Hair,Grey,Cat,1 year 6 months.,Male,Lobby,2017-08-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
872,55914,2017-05-23 12:59:28,Stray,0,C1705321,981020021051405,Pop,Domestic Short Hair,Grey,Cat,5 years 6 months.,Female,Adoptable Cat Big Colony,2017-06-10 00:00:00,Foster,0.0,2017-07-13 00:00:00,Stray,,Court Order/ Legal,0,0,0
873,55914,2017-05-23 12:59:28,Stray,0,C1705321,981020021051405,Pop,Domestic Short Hair,Grey,Cat,5 years 6 months.,Female,Adoptable Cat Big Colony,2017-07-27 00:00:00,Adoption,0.0,2017-07-29 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
874,55914,2017-05-23 12:59:28,Stray,0,C1705321,981020021051405,Pop,Domestic Short Hair,Grey,Cat,5 years 6 months.,Female,Adoptable Cat Big Colony,2017-07-31 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
875,55915,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705322,981020021044599,Dinky,Domestic Medium Hair,Brown and Black,Cat,1 year 6 months.,Female,Feline Nursery,2017-05-19 00:00:00,Foster,0.0,2017-07-21 00:00:00,Stray,,Court Order/ Legal,0,0,0
876,55915,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705322,981020021044599,Dinky,Domestic Medium Hair,Brown and Black,Cat,1 year 6 months.,Female,Feline Nursery,2017-07-21 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
877,55916,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705323,981020021069194,Link,Domestic Medium Hair,Black and White,Cat,1 year 6 months.,Female,Feline Nursery,2017-05-19 00:00:00,Foster,0.0,2017-07-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
878,55916,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705323,981020021069194,Link,Domestic Medium Hair,Black and White,Cat,1 year 6 months.,Female,Feline Nursery,2017-07-28 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
879,55917,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705324,981020021077807,Twink,Domestic Medium Hair,Black and White,Cat,12 weeks.,Female,Feline Nursery,2017-05-19 00:00:00,Foster,0.0,2017-07-25 00:00:00,Stray,2017-08-12 00:00:00,Vet advised euthanasia,0,1,0
880,55917,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705324,981020021077807,Twink,Domestic Medium Hair,Black and White,Cat,12 weeks.,Female,Feline Nursery,2017-07-25 00:00:00,Adoption,0.0,2017-08-12 00:00:00,Owner requested Euthanasia,2017-08-12 00:00:00,Vet advised euthanasia,0,1,0
881,55918,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705325,981020021059339,Inky,Domestic Medium Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,2017-05-19 00:00:00,Foster,0.0,2017-07-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
882,55918,2017-05-15 12:47:25,Incompatible with owner lifestyle,0,C1705325,981020021059339,Inky,Domestic Medium Hair,Black,Cat,1 year 6 months.,Male,Feline Nursery,2017-07-28 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
883,55920,2017-05-23 13:51:03,Stray,0,D1705322,981020021804811,Duke,Husky,Black and White,Dog,6 years 7 months.,Male,Stray Dogs Theta,2017-06-09 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
884,55921,2017-05-23 13:52:28,Stray,0,D1705323,981020021513326,Sassy-Frass,Husky,Red and White,Dog,2 years 4 months.,Female,Adoptable Dogs,2017-06-12 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
885,55923,2017-05-23 15:01:19,Stray,0,C1705326,981020021476348,Putter,Persian/DMH,Black and White,Cat,2 years 3 months.,Male,Adoptable Cat Small Colony,2017-05-27 00:00:00,Foster,0.0,2017-06-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
886,55923,2017-05-23 15:01:19,Stray,0,C1705326,981020021476348,Putter,Persian/DMH,Black and White,Cat,2 years 3 months.,Male,Adoptable Cat Small Colony,2017-06-13 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
887,55924,2017-05-23 15:49:59,Incompatible with owner lifestyle,0,C1705328,981020021520088,Lela,Domestic Short Hair,Orange and White,Cat,4 years 8 months.,Female,Adoptable Cat Big Colony,2017-08-07 00:00:00,Adoption,0.0,2018-07-26 00:00:00,Unsuitable Accommodation,,Court Order/ Legal,0,0,0
888,55924,2017-05-23 15:49:59,Incompatible with owner lifestyle,0,C1705328,981020021520088,Lela,Domestic Short Hair,Orange and White,Cat,4 years 8 months.,Female,Adoptable Cat Big Colony,2018-08-19 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
889,55925,2017-05-23 16:11:12,Stray,0,C1705327,981020021829859,Tuli,Domestic Medium Hair,Black and Brown,Cat,2 years 10 months.,Female,Adoptable Cat Small Colony,2017-06-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
890,55926,2017-05-23 17:02:08,Police Assist,0,D1705082,,Bijou,"Poodle, Standard/Poodle, Miniature",Black,Dog,9 years 6 months.,Female,Stray Dogs Theta,2017-05-24 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
891,55927,2017-05-23 18:09:03,Stray,0,D1705328,981020021833312,Dalia,Hound/Labrador Retriever,Brown and White,Dog,2 years 1 month.,Female,Adoptable Dogs,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
892,55930,2017-05-24 12:19:31,Stray,0,D1705330,981020021800755,Huey,Bully Breed Mix,Tan and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-05-27 00:00:00,Foster,0.0,2017-06-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
893,55930,2017-05-24 12:19:31,Stray,0,D1705330,981020021800755,Huey,Bully Breed Mix,Tan and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-06-03 00:00:00,Foster,0.0,2017-06-09 00:00:00,Stray,,Court Order/ Legal,0,0,0
894,55930,2017-05-24 12:19:31,Stray,0,D1705330,981020021800755,Huey,Bully Breed Mix,Tan and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-06-10 00:00:00,Foster,0.0,2017-06-11 00:00:00,Stray,,Court Order/ Legal,0,0,0
895,55930,2017-05-24 12:19:31,Stray,0,D1705330,981020021800755,Huey,Bully Breed Mix,Tan and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-06-14 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
896,55931,2017-05-24 12:29:30,Incompatible with owner lifestyle,0,D1705331,101877812,Colonel,Yorkshire Terrier,Black and Tan,Dog,12 years 6 months.,Male,Adoptable Dogs,2017-06-06 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
897,55932,2017-05-24 12:37:07,Moving,0,D1705332,981020013508931,Shadow,Australian Shepherd/Rottweiler,Black and Tan,Dog,4 years 0 months.,Male,Adoptable Dogs,2017-05-26 00:00:00,Foster,0.0,2017-05-30 00:00:00,Stray,,Court Order/ Legal,0,0,0
898,55932,2017-05-24 12:37:07,Moving,0,D1705332,981020013508931,Shadow,Australian Shepherd/Rottweiler,Black and Tan,Dog,4 years 0 months.,Male,Adoptable Dogs,2017-06-01 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
899,55933,2017-05-24 12:42:44,Stray,0,C1705331,981020021830177,Solstice,Domestic Short Hair,Calico,Cat,2 years 10 months.,Female,Adoptable Cat Kennels,2017-06-13 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
900,55935,2017-05-24 13:46:29,Incompatible with owner lifestyle,0,C1705334,981020021859688,Darvarus,Domestic Short Hair,"Brown, Black and White",Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-05-26 00:00:00,Foster,0.0,2017-06-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
901,55935,2017-05-24 13:46:29,Incompatible with owner lifestyle,0,C1705334,981020021859688,Darvarus,Domestic Short Hair,"Brown, Black and White",Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-06-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
902,55936,2017-05-24 13:46:29,Incompatible with owner lifestyle,0,C1705335,981020021519349,Icarus,Domestic Short Hair,Brown,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-05-26 00:00:00,Foster,0.0,2017-06-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
903,55936,2017-05-24 13:46:29,Incompatible with owner lifestyle,0,C1705335,981020021519349,Icarus,Domestic Short Hair,Brown,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,2017-06-24 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
904,55937,2017-05-24 15:10:27,Incompatible with owner lifestyle,0,C1705332,981020021515988,Hans,Domestic Long Hair,Black and grey,Cat,10 years 1 month.,Male,Stray Cats,2017-06-02 00:00:00,Adoption,0.0,2017-06-08 00:00:00,Incompatible with owner lifestyle,2017-06-24 00:00:00,Medical,0,1,0
905,55938,2017-05-24 16:42:32,Incompatible with owner lifestyle,0,C1705336,0A137D5861,Mr. Cat,Domestic Short Hair,Grey and White,Cat,7 years 5 months.,Male,Adoptable Cat Kennels,2017-06-05 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
906,55939,2017-05-24 17:02:05,Stray,0,C1705337,981020019071217,Ruby,Domestic Short Hair,Black,Cat,4 years 5 months.,Female,Adoptable Cat Glass Colony,2017-06-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
907,55940,2017-05-24 17:02:05,Stray,0,C1705338,981020017652659,Steve Black,Domestic Short Hair,Black,Cat,6 years 5 months.,Male,Adoptable Cat Glass Colony,2017-06-05 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
908,55942,2017-05-25 11:10:10,Stray,0,C1705340,,Yertle,Domestic Short Hair,Orange,Cat,100 years 6 months.,Female,Shelter,2017-05-25 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
909,55943,2017-05-25 11:32:44,Stray,0,D1705341,981020021527317,Sam,Labrador Retriever/Beagle,Black,Dog,2 years 10 months.,Male,Adoptable Dogs,2017-06-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
910,55944,2017-05-25 12:08:32,Stray,0,D1705342,,Dot,Labrador Retriever,Black,Dog,2 years 2 months.,Female,Stray Dogs Beta,2017-05-25 00:00:00,Reclaimed,0.0,,Stray,,Court Order/ Legal,0,0,0
911,55946,2017-05-25 15:15:26,Incompatible with owner lifestyle,0,D1705337,0A13521530,Kita,Akita,White and Black,Dog,4 years 6 months.,Female,Adoptable Dogs,2017-05-30 00:00:00,Adoption,0.0,2017-05-30 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
912,55946,2017-05-25 15:15:26,Incompatible with owner lifestyle,0,D1705337,0A13521530,Kita,Akita,White and Black,Dog,4 years 6 months.,Female,Adoptable Dogs,2017-06-02 00:00:00,Adoption,0.0,2017-09-24 00:00:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
913,55946,2017-05-25 15:15:26,Incompatible with owner lifestyle,0,D1705337,0A13521530,Kita,Akita,White and Black,Dog,4 years 6 months.,Female,Adoptable Dogs,2017-09-30 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
914,55947,2017-05-25 16:17:30,Stray,0,D1705344,981020021785735,Bessy,Labrador Retriever/Mix,Chocolate,Dog,8 years 6 months.,Female,Adoptable Dogs,2017-06-17 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
915,55948,2017-05-26 11:24:38,Stray,0,C1705345,981020021541243,Princess Buttercup,Domestic Short Hair,Grey,Cat,1 year 8 months.,Female,Adoptable Cat Kennels,2017-06-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
916,55949,2017-05-26 11:24:38,Stray,0,C1705346,981020021540014,Prince Humperdinck,Domestic Short Hair,Grey,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,2017-06-02 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
917,55951,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705342,981020021043208,Romeo,Domestic Short Hair,Orange and White,Cat,1 year 7 months.,Male,Office,2017-06-01 00:00:00,Foster,0.0,2017-07-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
918,55951,2017-05-26 12:49:05,Incompatible with owner lifestyle,0,C1705342,981020021043208,Romeo,Domestic Short Hair,Orange and White,Cat,1 year 7 months.,Male,Office,2017-07-07 00:00:00,Adoption,0.0,,Stray,,Court Order/ Legal,0,0,0
